ap_id,gu,lat,lon,install_year,설치유형,usage_gb,age_score,usage_score,density_score,cluster_k3,cluster_k3_rank
8719,성동구,37.541424,127.04601,2017.0,공공시설,107.2678224,0.5714285714285714,0.4907294318315194,1.0,0,2
8720,성동구,37.541424,127.04601,2017.0,공공시설,9.8966913,0.5714285714285714,0.25019895986906476,1.0,2,1
8721,성동구,37.541424,127.04601,2017.0,공공시설,80.8896207,0.5714285714285714,0.46147840724660144,1.0,2,1
8722,성동구,37.541424,127.04601,2017.0,공공시설,174.0983568,0.5714285714285714,0.541088792443951,1.0,0,2
8723,성동구,37.541424,127.04601,2017.0,공공시설,0.6673249,0.5714285714285714,0.05355094132015749,1.0,2,1
8724,성동구,37.541424,127.04601,2017.0,공공시설,0.0046507,0.5714285714285714,0.00048466671791838,1.0,2,1
8725,성동구,37.55492,127.04052,2017.0,공공시설,70.0192442,0.5714285714285714,0.44655921805008914,1.0,2,1
8726,성동구,37.55492,127.04052,2017.0,공공시설,180.879107,0.5714285714285714,0.5450688491155217,1.0,0,2
8727,성동구,37.55492,127.04052,2017.0,공공시설,117.2090304,0.5714285714285714,0.49993169335651805,1.0,0,2
8728,성동구,37.55492,127.04052,2017.0,공공시설,180.0518,0.5714285714285714,0.5445912719350615,1.0,0,2
8729,성동구,37.55492,127.04052,2017.0,공공시설,65.8582265,0.5714285714285714,0.44023454287110225,1.0,2,1
8730,성동구,37.55492,127.04052,2017.0,공공시설,183.6642176,0.5714285714285714,0.5466607849532507,1.0,0,2
8731,성동구,37.55492,127.04052,2017.0,공공시설,113.9739701,0.5714285714285714,0.4970249048817542,1.0,0,2
8732,성동구,37.55492,127.04052,2017.0,공공시설,46.9706125,0.5714285714285714,0.4054577487106712,1.0,2,1
8733,성동구,37.55492,127.04052,2017.0,공공시설,61.5268675,0.5714285714285714,0.43321833707857066,1.0,2,1
8734,성동구,37.55492,127.04052,2017.0,공공시설,94.577818,0.5714285714285714,0.47767005702525356,1.0,2,1
8735,성동구,37.55492,127.04052,2017.0,공공시설,48.105461,0.5714285714285714,0.40790706878180505,1.0,2,1
8736,성동구,37.55492,127.04052,2017.0,공공시설,73.6191129,0.5714285714285714,0.451738856313565,1.0,2,1
8737,성동구,37.554493,127.01929,2017.0,공공시설,162.7803288,0.5714285714285714,0.5340889520560937,1.0,0,2
8738,성동구,37.554493,127.01929,2017.0,공공시설,12.5957644,0.5714285714285714,0.2733808979994822,1.0,2,1
8739,성동구,37.554493,127.01929,2017.0,공공시설,29.0440011,0.5714285714285714,0.3564407342532613,1.0,2,1
8740,성동구,37.554493,127.01929,2017.0,공공시설,311.748858,0.5714285714285714,0.6018515513163839,1.0,0,2
8741,성동구,37.554493,127.01929,2017.0,공공시설,144.1702495,0.5714285714285714,0.5214536572976718,1.0,0,2
8742,성동구,37.554493,127.01929,2017.0,공공시설,25.2657533,0.5714285714285714,0.34236212052356,1.0,2,1
8743,성동구,37.554493,127.01929,2017.0,문화관광,21.8526656,0.5714285714285714,0.3277805738217659,1.0,2,1
8744,성동구,37.554493,127.01929,2017.0,문화관광,135.9935612,0.5714285714285714,0.5153807337787015,1.0,0,2
8745,성동구,37.554493,127.01929,2017.0,문화관광,41.9221047,0.5714285714285714,0.3938089477217192,1.0,2,1
8746,성동구,37.554493,127.01929,2017.0,문화관광,78.3148036,0.5714285714285714,0.45813178700260193,1.0,2,1
8747,성동구,37.563457,127.03682,2019.0,공공시설,379.9398942,0.4285714285714286,0.6225133204824486,1.0,0,2
8748,성동구,37.563457,127.03682,2019.0,공공시설,449.9755573,0.4285714285714286,0.6401927920138679,1.0,0,2
8749,성동구,37.563457,127.03682,2019.0,공공시설,711.5554638,0.4285714285714286,0.6881118851759678,1.0,0,2
8750,성동구,37.56635,127.04535,2019.0,공공시설,136.8558684,0.4285714285714286,0.5160380413992443,1.0,0,2
8751,성동구,37.558514,127.03617,2019.0,공공시설,1425.6118536,0.4285714285714286,0.7608320031394865,1.0,0,2
8752,성동구,37.558514,127.03617,2019.0,공공시설,120.4652679,0.4285714285714286,0.5027782603026342,1.0,0,2
8753,성동구,37.558514,127.03617,2019.0,공공시설,416.6877092,0.4285714285714286,0.632160360077084,1.0,0,2
8754,성동구,37.546375,127.044266,2019.0,공공시설,31.4144596,0.4285714285714286,0.3643959103706356,1.0,2,1
8755,성동구,37.546375,127.044266,2019.0,공공시설,110.3769933,0.4285714285714286,0.4936953059716509,1.0,0,2
8756,성동구,37.546375,127.044266,2019.0,공공시설,402.1830258,0.4285714285714286,0.6284579991312759,1.0,0,2
8757,성동구,37.546375,127.044266,2019.0,공공시설,62.5632669,0.4285714285714286,0.43494042728121596,1.0,2,1
8758,성동구,37.546375,127.044266,2019.0,공공시설,230.5131701,0.4285714285714286,0.5703453861952036,1.0,0,2
8759,성동구,37.546375,127.044266,2019.0,공공시설,50.0005108,0.4285714285714286,0.41187361571667114,1.0,2,1
8760,성동구,37.546375,127.044266,2019.0,공공시설,107.3121744,0.4285714285714286,0.4907723355507389,1.0,0,2
8761,성동구,37.54765,127.04777,2019.0,공공시설,268.5190385,0.4285714285714286,0.5862682120949722,1.0,0,2
8762,성동구,37.54765,127.04777,2019.0,공공시설,166.6085172,0.4285714285714286,0.5365092832934096,1.0,0,2
8763,성동구,37.54765,127.04777,2019.0,공공시설,228.5075963,0.4285714285714286,0.5694339611280395,1.0,0,2
8764,성동구,37.54765,127.04777,2019.0,공공시설,40.1773483,0.4285714285714286,0.3894618037968392,1.0,2,1
8765,성동구,37.56716,127.033165,2019.0,공공시설,230.6567562,0.4285714285714286,0.5704103351446547,1.0,0,2
8766,성동구,37.56716,127.033165,2019.0,공공시설,327.4962327,0.4285714285714286,0.6069975717277145,1.0,0,2
8767,성동구,37.56716,127.033165,2019.0,공공시설,282.7781433,0.4285714285714286,0.5916686632997187,1.0,0,2
8768,성동구,37.56716,127.033165,2019.0,공공시설,184.7414124,0.4285714285714286,0.5472700664138551,1.0,0,2
8769,성동구,37.56716,127.033165,2019.0,공공시설,201.60047,0.4285714285714286,0.5563711309052184,1.0,0,2
8770,성동구,37.56716,127.033165,2019.0,공공시설,113.9799445,0.4285714285714286,0.49703034807257146,1.0,0,2
8771,성동구,37.56716,127.033165,2019.0,공공시설,31.461453,0.4285714285714286,0.3645476690482498,1.0,2,1
8772,성동구,37.548183,127.05335,2019.0,공공시설,28.0629861,0.4285714285714286,0.3529631570681917,1.0,2,1
8773,성동구,37.548183,127.05335,2019.0,공공시설,61.9968884,0.4285714285714286,0.4340028377938849,1.0,2,1
8774,성동구,37.548183,127.05335,2019.0,공공시설,195.6081839,0.4285714285714286,0.553226097347133,1.0,0,2
8775,성동구,37.548183,127.05335,2019.0,공공시설,8.0364518,0.4285714285714286,0.23058981116286095,1.0,2,1
8776,성동구,37.548183,127.05335,2019.0,공공시설,265.7242107,0.4285714285714286,0.5851762760079946,1.0,0,2
8777,성동구,37.548183,127.05335,2019.0,공공시설,8.2721849,0.4285714285714286,0.23328747997527585,1.0,2,1
8778,성동구,37.548183,127.05335,2019.0,공공시설,593.5093322,0.4285714285714286,0.6691387240144818,1.0,0,2
8779,성동구,37.548183,127.05335,2019.0,공공시설,231.0852496,0.4285714285714286,0.570603918447111,1.0,0,2
8780,성동구,37.548183,127.05335,2019.0,공공시설,196.0963389,0.4285714285714286,0.5534858665314633,1.0,0,2
8781,성동구,37.548183,127.05335,2019.0,공공시설,662.1261365,0.4285714285714286,0.6805808644880383,1.0,0,2
8782,성동구,37.548183,127.05335,2019.0,공공시설,393.448276,0.4285714285714286,0.626163617209897,1.0,0,2
8783,성동구,37.548183,127.05335,2019.0,공공시설,34.1078625,0.4285714285714286,0.37275741672133667,1.0,2,1
8784,성동구,37.548183,127.05335,2019.0,공공시설,240.9209978,0.4285714285714286,0.5749518805474114,1.0,0,2
8785,성동구,37.548183,127.05335,2019.0,공공시설,344.7018713,0.4285714285714286,0.6123454024075582,1.0,0,2
8786,성동구,37.548183,127.05335,2019.0,공공시설,72.027294,0.4285714285714286,0.4494800048581389,1.0,2,1
8787,성동구,37.545372,127.04694,2019.0,문화관광,59.1439808,0.4285714285714286,0.42914812791073054,1.0,2,1
8788,성동구,37.545372,127.04694,2019.0,문화관광,70.3205296,0.4285714285714286,0.44700267609093336,1.0,2,1
8789,성동구,37.545372,127.04694,2019.0,문화관광,111.2966346,0.4285714285714286,0.4945567086188323,1.0,0,2
8790,성동구,37.54537,127.04693,2019.0,공공시설,77.8987738,0.4285714285714286,0.45758087560111316,1.0,2,1
8791,성동구,37.54537,127.04693,2019.0,공공시설,104.4863555,0.4285714285714286,0.4880030676452,1.0,2,1
8792,성동구,37.54537,127.04693,2019.0,공공시설,25.2330818,0.4285714285714286,0.34223173795476064,1.0,2,1
8793,성동구,37.54612,127.05123,2019.0,공공시설,197.2757701,0.4285714285714286,0.5541108491526379,0.0,1,0
8794,성동구,37.54612,127.05123,2019.0,공공시설,1.5590813,0.4285714285714286,0.09843041548267965,0.0,1,0
8795,도봉구,37.660904,127.02223,2019.0,공원(하천),167.3440817,0.4285714285714286,0.5369679989040776,0.0,1,0
8796,도봉구,37.64683,127.032486,2022.0,주요거리,32.718402,0.21428571428571427,0.3685273123244035,0.0,1,0
8797,도봉구,37.644444,127.02884,2022.0,주요거리,62.6849622,0.21428571428571427,0.4351407924659168,0.0,1,0
8798,도봉구,37.670395,127.0397,2022.0,전통시장,2649.0927446,0.21428571428571427,0.8257052718565397,0.0,1,0
8799,도봉구,37.67056,127.04103,2019.0,전통시장,57.5277098,0.4285714285714286,0.42629452212577523,0.0,1,0
8800,도봉구,37.641113,127.03602,2022.0,공원(하천),193.990308,0.21428571428571427,0.5523605182976107,0.0,1,0
8801,도봉구,37.66105,127.02179,2019.0,공원(하천),23.2207912,0.4285714285714286,0.333871344870718,0.0,1,0
8802,도봉구,37.660473,127.022095,2019.0,공원(하천),86.1873228,0.4285714285714286,0.4680450803987936,0.0,1,0
8803,용산구,37.520863,126.984436,2019.0,공원(하천),67.2949221,0.4285714285714286,0.44246172135939177,0.0,1,0
8804,용산구,37.521442,126.98432,2019.0,공원(하천),76.6481457,0.4285714285714286,0.4559071164448144,0.0,1,0
8805,용산구,37.521442,126.98432,2019.0,공원(하천),61.6304395,0.4285714285714286,0.4333917120178371,0.0,1,0
8806,용산구,37.52355,126.98424,2019.0,공원(하천),16.642181,0.4285714285714286,0.3006728823761365,0.0,1,0
8807,용산구,37.52373,126.983604,2019.0,공원(하천),46.7103854,0.4285714285714286,0.4048879414659883,0.0,1,0
8808,용산구,37.522858,126.98413,2019.0,공원(하천),17.7015696,0.4285714285714286,0.30678158057892974,0.0,1,0
8809,용산구,37.522545,126.98378,2019.0,공원(하천),19.1874037,0.4285714285714286,0.31479015789017295,0.0,1,0
8810,용산구,37.52177,126.98349,2019.0,공원(하천),51.2654343,0.4285714285714286,0.41444004279756275,0.0,1,0
8811,용산구,37.521866,126.98289,2019.0,공원(하천),36.6082809,0.4285714285714286,0.37996439438638924,0.0,1,0
8812,종로구,37.580597,127.00872,2019.0,공원(하천),24.5695692,0.4285714285714286,0.3395481180123244,0.0,1,0
8813,종로구,37.580597,127.00872,2019.0,공원(하천),42.6047816,0.4285714285714286,0.39546194909213905,0.0,1,0
8814,종로구,37.58042,127.00708,2019.0,공원(하천),89.1641186,0.4285714285714286,0.4715619412151447,0.0,1,0
8815,종로구,37.5819,127.00684,2019.0,공원(하천),30.3816644,0.4285714285714286,0.36100389405791283,0.0,1,0
8816,종로구,37.58164,127.0075,2019.0,공원(하천),73.9982566,0.4285714285714286,0.45226976866451785,0.0,1,0
8817,서초구,37.469975,127.03704,2019.0,공원(하천),14.7681727,0.4285714285714286,0.28890911081887416,0.0,1,0
8818,서초구,37.471737,127.03691,2019.0,공원(하천),22.5791749,0.4285714285714286,0.33105896516726496,0.0,1,0
8819,서초구,37.4703,127.036285,2019.0,공원(하천),15.4563741,0.4285714285714286,0.29338412940563946,0.0,1,0
8820,서초구,37.471737,127.03691,2019.0,공원(하천),7.1738801,0.4285714285714286,0.22008060120013215,0.0,1,0
8821,서초구,37.47204,127.035225,2019.0,공원(하천),3.9746551,0.4285714285714286,0.16806112069101847,0.0,1,0
8822,서초구,37.47192,127.035805,2019.0,공원(하천),5.2444495,0.4285714285714286,0.19187554563534012,0.0,1,0
8823,서초구,37.470665,127.037,2019.0,공원(하천),11.5820923,0.4285714285714286,0.2652641757752529,0.0,1,0
8824,서초구,37.469707,127.035095,2019.0,공원(하천),7.4643936,0.4285714285714286,0.22373909450767462,0.0,1,0
8825,서초구,37.46931,127.03565,2019.0,공원(하천),9.6984642,0.4285714285714286,0.24827578418205712,0.0,1,0
8826,서초구,37.471085,127.036514,2019.0,공원(하천),8.0787477,0.4285714285714286,0.23107897687596737,0.0,1,0
8827,서초구,37.47192,127.035805,2019.0,공원(하천),4.4468236,0.4285714285714286,0.177559842430318,0.0,1,0
8828,서초구,37.470932,127.03441,2019.0,공원(하천),30.9625411,0.4285714285714286,0.36292516806488445,0.0,1,0
8829,서초구,37.471684,127.03529,2019.0,공원(하천),8.1352319,0.4285714285714286,0.23172869293082066,0.0,1,0
8830,서초구,37.4703,127.036285,2019.0,공원(하천),87.9782372,0.4285714285714286,0.4701750276680142,0.0,1,0
8831,서초구,37.46726,127.03758,2019.0,공원(하천),104.7423288,0.4285714285714286,0.48825695557601734,0.0,1,0
8832,강남구,37.475254,127.11436,2019.0,공원(하천),64.4360551,0.4285714285714286,0.4379822354444052,0.0,1,0
8833,강남구,37.472378,127.11365,2019.0,공원(하천),112.6826113,0.4285714285714286,0.4958416783274189,0.0,1,0
8834,강남구,37.47635,127.11481,2019.0,공원(하천),136.6851579,0.4285714285714286,0.5159082415798142,0.0,1,0
8835,강남구,37.472412,127.11594,2019.0,공원(하천),37.604635,0.4285714285714286,0.38270350737967684,0.0,1,0
8836,강남구,37.47357,127.115814,2019.0,공원(하천),27.7136748,0.4285714285714286,0.3516964810220993,0.0,1,0
8837,강남구,37.47635,127.11481,2019.0,공원(하천),44.9315837,0.4285714285714286,0.40090770097509953,0.0,1,0
8838,강남구,37.47383,127.11719,2019.0,공원(하천),25.4377118,0.4285714285714286,0.3430456953950691,0.0,1,0
8839,강남구,37.474506,127.116,2019.0,공원(하천),36.6026733,0.4285714285714286,0.37994877384797104,0.0,1,0
8840,강남구,37.474506,127.116,2019.0,공원(하천),21.0067027,0.4285714285714286,0.3238291853893883,0.0,1,0
8841,강남구,37.47383,127.11719,2019.0,공원(하천),16.3850815,0.4285714285714286,0.29913507158371844,0.0,1,0
8842,강남구,37.471226,127.11422,2019.0,공원(하천),17.3905292,0.4285714285714286,0.30502468623833034,0.0,1,0
8843,성동구,37.55686,127.021225,2019.0,공원(하천),37.2716118,0.4285714285714286,0.3817959269888752,0.0,1,0
8844,성동구,37.557316,127.02124,2019.0,공원(하천),105.2421103,0.4285714285714286,0.4887508988414876,0.0,1,0
8845,성동구,37.558094,127.02188,2019.0,공원(하천),38.3488701,0.4285714285714286,0.3847037734426649,0.0,1,0
8846,성동구,37.5563,127.02036,2019.0,공원(하천),65.0790329,0.4285714285714286,0.4390065277934688,0.0,1,0
8847,성동구,37.55528,127.02191,2019.0,공원(하천),12.7506411,0.4285714285714286,0.2745674603130396,0.0,1,0
8848,성동구,37.55528,127.02191,2019.0,공원(하천),10.7214733,0.4285714285714286,0.2578421470116988,0.0,1,0
8849,서초구,37.47125,127.034706,2019.0,공원(하천),37.7581993,0.4285714285714286,0.38311937827989995,0.0,1,0
8850,강동구,37.544086,127.126366,2020.0,공원(하천),191.759071,0.3571428571428571,0.5511549288006379,0.0,1,0
8851,강동구,37.544086,127.126366,2020.0,공원(하천),236.4115525,0.3571428571428571,0.5729808239972976,0.0,1,0
8852,강동구,37.53907,127.15338,2020.0,공원(하천),22.7903986,0.3571428571428571,0.33199317862639033,0.0,1,0
8853,양천구,37.527367,126.864426,2019.0,버스정류소,776.7787175,0.4285714285714286,0.6972866801247357,0.0,1,0
8854,양천구,37.524925,126.873405,2019.0,버스정류소,939.2944648,0.4285714285714286,0.7171638345225477,0.0,1,0
8855,양천구,37.524418,126.87696,2019.0,버스정류소,657.3441438,0.4285714285714286,0.6798227173948286,0.0,1,0
8856,양천구,37.5243,126.872826,2019.0,공공시설,1316.1985224,0.4285714285714286,0.7524731524014494,0.0,1,0
8857,양천구,37.53032,126.87109,2019.0,공공시설,1518.1996303,0.4285714285714286,0.7674190665471593,1.0,0,2
8858,양천구,37.53032,126.87109,2019.0,공공시설,937.3173031,0.4285714285714286,0.7169433361537622,1.0,0,2
8859,양천구,37.53032,126.87109,2015.0,공공시설,298.6027101,0.7142857142857143,0.5973530848913701,1.0,0,2
8860,양천구,37.52839,126.87783,2020.0,문화관광,18.269871,0.3571428571428571,0.30991742242993975,0.0,1,0
8861,양천구,37.527573,126.87764,2020.0,문화관광,23.6096064,0.3571428571428571,0.33553959905467123,0.0,1,0
8862,양천구,37.524338,126.87277,2019.0,복지시설,83.7620412,0.4285714285714286,0.46508985595582697,0.0,1,0
8863,양천구,37.518543,126.879295,2019.0,공원(하천),706.2757436,0.4285714285714286,0.6873328155692933,0.0,1,0
8864,양천구,37.52894,126.88117,2020.0,공원(하천),38.0835528,0.3571428571428571,0.3839950583779277,0.0,1,0
8865,양천구,37.526962,126.879295,2020.0,공원(하천),27.8041691,0.3571428571428571,0.35202610519689487,0.0,1,0
8866,양천구,37.54266,126.8689,2019.0,공원(하천),249.8353345,0.4285714285714286,0.5787424483939623,0.0,1,0
8867,양천구,37.546432,126.87207,2019.0,전통시장,424.677266,0.4285714285714286,0.6341451757942687,0.0,1,0
8868,양천구,37.546272,126.87377,2019.0,전통시장,399.1675214,0.4285714285714286,0.6276715747262495,0.0,1,0
8869,양천구,37.546124,126.87164,2019.0,공공시설,732.5276616,0.4285714285714286,0.6911505388724913,1.0,0,2
8870,양천구,37.546124,126.87164,2019.0,공공시설,1005.3782735,0.4285714285714286,0.7242787394162584,1.0,0,2
8871,양천구,37.546124,126.87164,2015.0,공공시설,301.9837836,0.7142857142857143,0.598528631482106,1.0,0,2
8872,양천구,37.546223,126.87955,2019.0,공원(하천),477.8541538,0.4285714285714286,0.646476235942168,0.0,1,0
8873,양천구,37.542923,126.86914,2018.0,문화관광,289.1036873,0.5,0.5939780308808169,0.0,1,0
8874,양천구,37.539787,126.870094,2019.0,복지시설,88.156888,0.4285714285714286,0.47038514197135606,0.0,1,0
8875,양천구,37.54472,126.873604,2019.0,복지시설,21.4994904,0.4285714285714286,0.32614902110311894,0.0,1,0
8876,양천구,37.54619,126.87978,2019.0,공공시설,50.323482,0.4285714285714286,0.4125348994365415,0.0,1,0
8877,양천구,37.54001,126.87313,2019.0,공원(하천),332.1837563,0.4285714285714286,0.6084818071843946,0.0,1,0
8878,양천구,37.54344,126.87779,2019.0,공원(하천),550.6379735,0.4285714285714286,0.6612984806159435,0.0,1,0
8879,양천구,37.543804,126.878395,2019.0,공원(하천),494.7566632,0.4285714285714286,0.6501100573245906,0.0,1,0
8880,양천구,37.543297,126.87245,2019.0,복지시설,21.0021601,0.4285714285714286,0.3238075599758207,0.0,1,0
8881,양천구,37.54187,126.864265,2019.0,복지시설,83.6477187,0.4285714285714286,0.46494847418334273,0.0,1,0
8882,양천구,37.548153,126.8652,2018.0,공공시설,293.0530528,0.5,0.5953944918865073,0.0,1,0
8883,양천구,37.544754,126.86444,2019.0,공공시설,1203.5781154,0.4285714285714286,0.7431104866320867,1.0,0,2
8884,양천구,37.544754,126.86444,2019.0,공공시설,831.3578658,0.4285714285714286,0.7043911311947653,1.0,0,2
8885,양천구,37.544754,126.86444,2023.0,공공시설,296.1848033,0.14285714285714285,0.5965042518523462,1.0,0,2
8886,양천구,37.548004,126.86682,2019.0,전통시장,500.4047768,0.4285714285714286,0.6512967620223126,0.0,1,0
8887,양천구,37.54849,126.864494,2019.0,전통시장,548.9997142,0.4285714285714286,0.6609869187851042,0.0,1,0
8888,양천구,37.545208,126.865005,2019.0,복지시설,138.3718359,0.4285714285714286,0.5171837064400576,0.0,1,0
8889,양천구,37.549335,126.8654,2019.0,복지시설,48.1644038,0.4285714285714286,0.4080327326795424,0.0,1,0
8890,양천구,37.548454,126.86516,2021.0,전통시장,64.580934,0.2857142857142857,0.438213909697892,0.0,1,0
8891,양천구,37.54632,126.8639,2021.0,전통시장,12.961072,0.2857142857142857,0.2761584030792086,0.0,1,0
8892,양천구,37.548832,126.86353,2021.0,전통시장,50.6230221,0.2857142857142857,0.41314449902177774,0.0,1,0
8893,양천구,37.54822,126.86594,2021.0,전통시장,38.2362664,0.2857142857142857,0.3844035721095685,0.0,1,0
8894,양천구,37.531612,126.86632,2019.0,복지시설,8.2275384,0.4285714285714286,0.23278186130851708,0.0,1,0
8895,양천구,37.537605,126.866196,2017.0,공공시설,4.8702804,0.5714285714285714,0.18540274242613766,0.0,1,0
8896,양천구,37.539272,126.867294,2018.0,공공시설,859.394688,0.5,0.7078614957394357,1.0,0,2
8897,양천구,37.539272,126.867294,2018.0,공공시설,1131.5210861,0.5,0.7366489330976065,1.0,0,2
8898,양천구,37.539272,126.867294,2018.0,공공시설,310.6784841,0.5,0.6014924193241896,1.0,0,2
8899,양천구,37.53238,126.86835,2019.0,공공시설,881.7964153,0.4285714285714286,0.7105540253298254,1.0,0,2
8900,양천구,37.53238,126.86835,2019.0,공공시설,340.0259797,0.4285714285714286,0.6109188538625332,1.0,0,2
8901,양천구,37.53238,126.86835,2023.0,공공시설,444.0282815,0.14285714285714285,0.6388021522072417,1.0,0,2
8902,양천구,37.53238,126.86835,2023.0,공공시설,1000.2356196,0.14285714285714285,0.7237420684201699,1.0,0,2
8903,양천구,37.536427,126.86922,2018.0,복지시설,350.9786701,0.5,0.6142303244145959,1.0,0,2
