ap_id,gu,install_type_code,lon,lat,age_norm,usage_norm,density_norm,cluster_k3,cluster_k4
520,은평구,3,126.9058,37.61911,0.35714285714285715,0.015446314723476975,0.007317073170731708,2,2
521,은평구,2,126.9282,37.610134,0.35714285714285715,0.1876530306641196,0.024390243902439025,2,2
522,은평구,1,126.9294,37.608883,0.35714285714285715,0.07850271460961158,0.014634146341463415,2,2
523,은평구,1,126.9199,37.6099,0.35714285714285715,0.0706495972206995,0.0024390243902439024,2,2
524,은평구,1,126.92268,37.607327,0.35714285714285715,0.19619708113413414,0.01707317073170732,2,2
525,은평구,1,126.921585,37.608047,0.35714285714285715,0.044563886503665356,0.012195121951219513,2,2
526,은평구,1,126.92151,37.617672,0.35714285714285715,0.043972640803606605,0.03170731707317073,2,2
527,은평구,1,126.92275,37.616913,0.35714285714285715,0.14562608238009478,0.00975609756097561,2,2
528,은평구,1,126.9237,37.615673,0.35714285714285715,1.0,0.007317073170731708,1,1
529,은평구,1,126.92196,37.615456,0.35714285714285715,0.09959712257315774,0.036585365853658534,2,2
530,은평구,1,126.92249,37.614437,0.35714285714285715,0.6924742455942353,0.03170731707317073,1,1
531,은평구,1,126.92209,37.61294,0.35714285714285715,0.08201925289025731,0.03414634146341464,2,2
532,은평구,1,126.91993,37.617428,0.35714285714285715,0.13054200554843684,0.03414634146341464,2,2
533,은평구,1,126.91917,37.61656,0.35714285714285715,0.048285617333415506,0.02195121951219512,2,2
534,은평구,1,126.920525,37.6153,0.35714285714285715,0.060500234288729894,0.036585365853658534,2,2
535,은평구,3,126.91865,37.613598,0.35714285714285715,0.02566733305363222,0.026829268292682926,2,2
536,은평구,1,126.91955,37.615353,0.35714285714285715,0.753391531380929,0.02926829268292683,1,1
537,은평구,1,126.92099,37.614273,0.35714285714285715,0.09258012290108043,0.03414634146341464,2,2
538,은평구,1,126.91988,37.614082,0.35714285714285715,0.04477581189837793,0.041463414634146344,2,2
539,은평구,1,126.918396,37.615326,0.35714285714285715,0.039082654988571074,0.026829268292682926,2,2
540,은평구,1,126.918,37.612183,0.35714285714285715,0.052645601789465486,0.01707317073170732,2,2
541,은평구,1,126.91757,37.611317,0.35714285714285715,0.37269058690480955,0.014634146341463415,2,0
542,은평구,1,126.91764,37.61217,0.35714285714285715,0.12967601211924196,0.01707317073170732,2,2
543,은평구,2,126.926285,37.608925,0.35714285714285715,0.026977070345666408,0.014634146341463415,2,2
544,은평구,1,126.92545,37.60925,0.35714285714285715,0.0037938473570767323,0.012195121951219513,2,2
545,은평구,1,126.9273,37.61134,0.35714285714285715,0.07537447965552938,0.012195121951219513,2,2
546,은평구,1,126.9235,37.60751,0.35714285714285715,0.04329804894225003,0.007317073170731708,2,2
547,은평구,1,126.92154,37.611996,0.35714285714285715,0.5602940607980129,0.02195121951219512,1,0
548,은평구,1,126.91994,37.612183,0.35714285714285715,0.13837067454557808,0.03902439024390244,2,2
549,은평구,1,126.92592,37.610573,0.35714285714285715,0.03444870455002038,0.01707317073170732,2,2
550,은평구,1,126.9227,37.611725,0.35714285714285715,0.00539872318908553,0.02195121951219512,2,2
551,은평구,1,126.9219,37.610912,0.35714285714285715,0.03178533215881307,0.012195121951219513,2,2
552,은평구,2,126.927505,37.60972,0.35714285714285715,0.43572586542762864,0.02195121951219512,2,0
553,은평구,2,126.92952,37.609936,0.35714285714285715,0.08965699135020544,0.026829268292682926,2,2
554,은평구,1,126.91696,37.599064,0.35714285714285715,0.08594894556236475,0.03170731707317073,2,2
555,은평구,1,126.91986,37.599693,0.35714285714285715,0.16112571780517876,0.026829268292682926,2,2
556,은평구,1,126.92223,37.598175,0.35714285714285715,0.11608932927997431,0.02195121951219512,2,2
557,은평구,1,126.92286,37.59903,0.35714285714285715,0.007192707135024773,0.01707317073170732,2,2
558,은평구,1,126.92118,37.59738,0.35714285714285715,0.03739181232782689,0.01707317073170732,2,2
559,은평구,1,126.91882,37.598694,0.35714285714285715,0.09616140455474927,0.02195121951219512,2,2
560,은평구,1,126.91895,37.599064,0.35714285714285715,0.8490782061308383,0.024390243902439025,1,1
561,은평구,1,126.92078,37.598785,0.35714285714285715,0.09932351465384573,0.03170731707317073,2,2
562,은평구,1,126.92003,37.598877,0.35714285714285715,0.18329404042525838,0.02926829268292683,2,2
563,은평구,1,126.919685,37.598164,0.35714285714285715,0.229845055399631,0.026829268292682926,2,2
564,은평구,1,126.91845,37.599415,0.35714285714285715,0.15882816925242227,0.03414634146341464,2,2
565,은평구,1,126.92328,37.599842,0.35714285714285715,0.08172388819342982,0.014634146341463415,2,2
566,은평구,1,126.92183,37.600174,0.35714285714285715,0.21339153742035719,0.01951219512195122,2,2
567,은평구,3,126.91582,37.59862,0.35714285714285715,0.1898718464482332,0.026829268292682926,2,2
568,은평구,3,126.91948,37.598083,0.35714285714285715,0.23491028089027324,0.02926829268292683,2,2
569,은평구,1,126.920654,37.599857,0.35714285714285715,0.20706793133012497,0.03414634146341464,2,2
570,은평구,1,126.92664,37.60107,0.35714285714285715,0.16011665009366519,0.012195121951219513,2,2
571,은평구,1,126.92491,37.600742,0.35714285714285715,0.12639145868773774,0.012195121951219513,2,2
572,은평구,1,126.92305,37.594563,0.35714285714285715,0.15477779234429165,0.1073170731707317,2,2
573,은평구,3,126.92195,37.592865,0.35714285714285715,0.05504894003735376,0.1,2,2
574,은평구,1,126.91808,37.593037,0.35714285714285715,0.08169271302241062,0.03902439024390244,2,2
575,은평구,3,126.9194,37.595966,0.35714285714285715,0.29800212503717277,0.01707317073170732,2,0
576,은평구,5,126.91773,37.591503,0.35714285714285715,0.11328094181518934,0.02195121951219512,2,2
577,은평구,5,126.922745,37.59012,0.35714285714285715,0.07305161988228916,0.0024390243902439024,2,2
578,은평구,1,126.919586,37.59355,0.35714285714285715,0.10991678671996946,0.01707317073170732,2,2
579,은평구,1,126.919785,37.59428,0.35714285714285715,0.037241042794110266,0.01951219512195122,2,2
580,은평구,1,126.91795,37.59243,0.35714285714285715,0.06962248297651366,0.024390243902439025,2,2
581,은평구,3,126.91753,37.58891,0.35714285714285715,0.06970159511458471,0.036585365853658534,2,2
582,은평구,3,126.92652,37.594276,0.35714285714285715,0.04228801446012685,0.1,2,2
583,은평구,3,126.92652,37.594276,0.35714285714285715,0.10593215006533062,0.1,2,2
584,은평구,1,126.91622,37.594276,0.35714285714285715,0.18914992751092555,0.05121951219512195,2,2
585,은평구,1,126.92049,37.588055,0.35714285714285715,0.08035226803896255,0.02926829268292683,2,2
586,은평구,1,126.9197,37.58926,0.35714285714285715,0.04062113969106861,0.02926829268292683,2,2
587,은평구,5,126.918625,37.588737,0.35714285714285715,0.0811660543756399,0.03170731707317073,2,2
588,은평구,1,126.917404,37.590126,0.35714285714285715,0.15543536821434362,0.026829268292682926,2,2
589,은평구,1,126.91467,37.590168,0.35714285714285715,0.0372020637690566,0.036585365853658534,2,2
590,은평구,1,126.91538,37.588554,0.35714285714285715,0.2785821719812064,0.03170731707317073,2,0
591,은평구,1,126.91579,37.58833,0.35714285714285715,0.044010713203788805,0.03170731707317073,2,2
592,은평구,2,126.91766,37.588062,0.35714285714285715,0.0660159961156978,0.036585365853658534,2,2
593,은평구,2,126.917336,37.587368,0.35714285714285715,0.0871305293018908,0.02926829268292683,2,2
594,은평구,5,126.92111,37.587246,0.35714285714285715,0.0893466002061507,0.026829268292682926,2,2
595,은평구,1,126.92188,37.5861,0.35714285714285715,0.11201699015187469,0.012195121951219513,2,2
596,은평구,3,126.92231,37.5889,0.35714285714285715,0.06852743489792512,0.00975609756097561,2,2
597,은평구,3,126.91732,37.59528,0.35714285714285715,0.0940396681348215,0.036585365853658534,2,2
598,은평구,1,126.917786,37.593693,0.35714285714285715,0.1571118331584601,0.041463414634146344,2,2
599,은평구,1,126.91547,37.591167,0.35714285714285715,0.1295658937804664,0.03170731707317073,2,2
600,은평구,1,126.91637,37.588043,0.35714285714285715,0.0739073252831077,0.02195121951219512,2,2
601,은평구,2,126.917854,37.588757,0.35714285714285715,0.09760232155109642,0.036585365853658534,2,2
602,은평구,1,126.9146,37.59134,0.35714285714285715,0.058298977509103914,0.02926829268292683,2,2
603,은평구,1,126.919426,37.60701,0.35714285714285715,0.20028698710860113,0.00975609756097561,2,2
604,은평구,1,126.921745,37.60712,0.35714285714285715,0.05939009118345625,0.01951219512195122,2,2
605,은평구,1,126.92108,37.60601,0.35714285714285715,0.036899792817506376,0.02195121951219512,2,2
606,은평구,1,126.91827,37.606064,0.35714285714285715,0.055658773729687694,0.014634146341463415,2,2
607,은평구,1,126.90696,37.60476,0.35714285714285715,0.08504737611402914,0.1902439024390244,2,2
608,은평구,1,126.918144,37.604416,0.35714285714285715,0.03451075653072815,0.014634146341463415,2,2
609,은평구,1,126.920105,37.604317,0.35714285714285715,0.24636133157267032,0.00975609756097561,2,2
610,은평구,3,126.91664,37.604126,0.35714285714285715,0.3526169530996487,0.024390243902439025,2,0
611,은평구,1,126.9168,37.602585,0.35714285714285715,0.032225410312767724,0.02926829268292683,2,2
612,은평구,1,126.9168,37.600925,0.35714285714285715,0.09718329152025958,0.03170731707317073,2,2
613,은평구,5,126.91613,37.602333,0.35714285714285715,0.055880357213096435,0.03414634146341464,2,2
614,은평구,3,126.918655,37.601162,0.35714285714285715,0.2923786434509138,0.01951219512195122,2,0
615,은평구,1,126.918785,37.60202,0.35714285714285715,0.05882044017073811,0.012195121951219513,2,2
616,은평구,1,126.91993,37.60126,0.35714285714285715,0.08837064497985536,0.014634146341463415,2,2
617,은평구,1,126.91609,37.600197,0.35714285714285715,0.2315251971496318,0.02926829268292683,2,2
618,은평구,3,126.91424,37.6069,0.35714285714285715,0.17913924955403276,0.00975609756097561,2,2
619,은평구,1,126.91088,37.60741,0.35714285714285715,0.11241243136453366,0.004878048780487805,2,2
620,은평구,5,126.91066,37.605247,0.35714285714285715,0.287153522549962,0.01951219512195122,2,0
621,은평구,1,126.91434,37.60563,0.35714285714285715,0.10357145795700065,0.024390243902439025,2,2
622,은평구,1,126.91486,37.604305,0.35714285714285715,0.11049519481899209,0.02195121951219512,2,2
623,은평구,1,126.91533,37.604,0.35714285714285715,0.04218531468755791,0.024390243902439025,2,2
624,은평구,1,126.91322,37.60232,0.35714285714285715,0.17694888995408395,0.02195121951219512,2,2
625,은평구,1,126.914764,37.60244,0.35714285714285715,0.14239631002716707,0.03170731707317073,2,2
626,은평구,1,126.91129,37.60303,0.35714285714285715,0.09784266414251495,0.01707317073170732,2,2
627,은평구,1,126.90853,37.60505,0.35714285714285715,0.035635840710311735,0.026829268292682926,2,2
628,은평구,1,126.90892,37.60378,0.35714285714285715,0.05521526482732099,0.02195121951219512,2,2
629,은평구,1,126.90953,37.60276,0.35714285714285715,0.017614906744830627,0.01707317073170732,2,2
630,은평구,1,126.91049,37.603085,0.35714285714285715,0.06944114794093867,0.01707317073170732,2,2
631,은평구,1,126.91339,37.60117,0.35714285714285715,0.21075711724919902,0.01707317073170732,2,2
632,은평구,1,126.91498,37.600666,0.35714285714285715,0.13961058256168918,0.03170731707317073,2,2
633,은평구,1,126.914375,37.60098,0.35714285714285715,1.0,0.026829268292682926,1,1
634,은평구,5,126.915764,37.600613,0.35714285714285715,0.03141107186336772,0.03170731707317073,2,2
635,은평구,3,126.91553,37.59952,0.35714285714285715,0.13247862403958865,0.024390243902439025,2,2
636,은평구,1,126.91438,37.60524,0.35714285714285715,0.13198950254771696,0.024390243902439025,2,2
637,은평구,1,126.91563,37.606667,0.35714285714285715,0.052169708069137635,0.012195121951219513,2,2
638,은평구,1,126.9141,37.600296,0.35714285714285715,0.13819931563870924,0.03170731707317073,2,2
639,은평구,1,126.90999,37.59897,0.35714285714285715,0.0780200767247359,0.04878048780487805,2,2
640,은평구,1,126.90938,37.59921,0.35714285714285715,0.5671776561132672,0.014634146341463415,1,0
641,은평구,1,126.90851,37.596874,0.35714285714285715,0.4817641892527711,0.01707317073170732,1,0
642,은평구,1,126.91036,37.59815,0.35714285714285715,0.03168116255165036,0.04878048780487805,2,2
643,은평구,1,126.910805,37.59849,0.35714285714285715,0.13767889387564228,0.046341463414634146,2,2
644,은평구,1,126.914825,37.598186,0.35714285714285715,0.020234336497020416,0.04878048780487805,2,2
645,은평구,1,126.91217,37.59803,0.35714285714285715,0.1729126242866294,0.05121951219512195,2,2
646,은평구,1,126.9119,37.59766,0.35714285714285715,0.07966497329414561,0.04878048780487805,2,2
647,은평구,1,126.911,37.59539,0.35714285714285715,0.02376966643687495,0.01951219512195122,2,2
648,은평구,1,126.91228,37.595276,0.35714285714285715,0.2381952853778233,0.026829268292682926,2,2
649,은평구,1,126.912605,37.598976,0.35714285714285715,0.11502434119792002,0.05121951219512195,2,2
650,은평구,1,126.91248,37.596024,0.35714285714285715,0.02846556824333659,0.05121951219512195,2,2
651,은평구,1,126.91342,37.59478,0.35714285714285715,0.2103512766682672,0.03414634146341464,2,2
652,은평구,1,126.91337,37.59342,0.35714285714285715,0.12946126534935815,0.02926829268292683,2,2
653,은평구,1,126.91147,37.598732,0.35714285714285715,0.14031591392585865,0.046341463414634146,2,2
654,은평구,1,126.90966,37.600597,0.35714285714285715,0.05814387910980348,0.00975609756097561,2,2
655,은평구,3,126.903564,37.601566,0.35714285714285715,0.07270001403765107,0.01951219512195122,2,2
656,은평구,3,126.903564,37.601566,0.35714285714285715,0.21810324039258172,0.01951219512195122,2,2
657,은평구,1,126.914665,37.599365,0.35714285714285715,0.09485080768912213,0.02926829268292683,2,2
658,은평구,3,126.91193,37.595932,0.35714285714285715,0.31608403634991544,0.04878048780487805,2,0
659,은평구,3,126.9113,37.59894,0.35714285714285715,0.1566457602828233,0.04878048780487805,2,2
660,은평구,1,126.91405,37.595753,0.35714285714285715,0.04300116528811032,0.02926829268292683,2,2
661,은평구,1,126.9074,37.59037,0.35714285714285715,0.041448095503051646,0.02926829268292683,2,2
662,은평구,1,126.90745,37.59174,0.35714285714285715,0.054293891229528435,0.03170731707317073,2,2
663,은평구,1,126.906494,37.592323,0.35714285714285715,0.14323426082038418,0.00975609756097561,2,2
664,은평구,1,126.90841,37.595894,0.35714285714285715,0.07981775419603894,0.01707317073170732,2,2
665,은평구,1,126.90767,37.59639,0.35714285714285715,0.038205955174113036,0.012195121951219513,2,2
666,은평구,1,126.907364,37.596054,0.35714285714285715,0.019656251394667625,0.012195121951219513,2,2
667,은평구,1,126.907196,37.596054,0.35714285714285715,0.19449525177791563,0.012195121951219513,2,2
668,은평구,1,126.91149,37.59012,0.35714285714285715,0.06985831419369415,0.01951219512195122,2,2
669,은평구,3,126.90908,37.59121,0.35714285714285715,0.07125787215448248,0.03414634146341464,2,2
670,은평구,1,126.91389,37.59322,0.35714285714285715,0.23996156862333404,0.03170731707317073,2,2
671,은평구,1,126.91024,37.595165,0.35714285714285715,0.009000401276072678,0.01951219512195122,2,2
672,은평구,1,126.90931,37.59602,0.35714285714285715,0.19561995858553108,0.02195121951219512,2,2
673,은평구,1,126.90459,37.597538,0.35714285714285715,0.006999945888809259,0.0,2,2
674,은평구,1,126.91251,37.59189,0.35714285714285715,0.1489490263257712,0.01951219512195122,2,2
675,은평구,3,126.91137,37.591785,0.35714285714285715,0.014995336208705268,0.014634146341463415,2,2
676,은평구,3,126.90897,37.59285,0.35714285714285715,0.013921613012405808,0.014634146341463415,2,2
677,은평구,3,126.91015,37.594112,0.35714285714285715,0.07486179242723907,0.012195121951219513,2,2
678,은평구,3,126.90834,37.591442,0.35714285714285715,0.15520288895687767,0.03170731707317073,2,2
679,은평구,5,126.901375,37.578815,0.35714285714285715,0.09549855553842326,0.007317073170731708,2,2
680,은평구,5,126.901375,37.578815,0.35714285714285715,0.07254507181012573,0.007317073170731708,2,2
681,은평구,5,126.90201,37.578533,0.35714285714285715,0.09334220890822435,0.00975609756097561,2,2
682,은평구,3,126.91186,37.586815,0.35714285714285715,0.46936538644267145,0.01951219512195122,1,0
683,은평구,1,126.9097,37.585083,0.35714285714285715,0.0496060690005526,0.03170731707317073,2,2
684,은평구,3,126.906555,37.583015,0.35714285714285715,0.20983630101670891,0.03414634146341464,2,2
685,은평구,1,126.90682,37.584484,0.35714285714285715,0.05046880804964986,0.02195121951219512,2,2
686,은평구,1,126.90885,37.585632,0.35714285714285715,0.046970434817632634,0.03170731707317073,2,2
687,은평구,1,126.91031,37.586334,0.35714285714285715,0.07911104894933269,0.02195121951219512,2,2
688,은평구,1,126.91169,37.587975,0.35714285714285715,0.0219653366841812,0.024390243902439025,2,2
689,은평구,1,126.905365,37.58246,0.35714285714285715,0.08277864824488589,0.00975609756097561,2,2
690,은평구,3,126.903,37.584354,0.35714285714285715,0.02411240370735205,0.0024390243902439024,2,2
691,은평구,3,126.903,37.584354,0.35714285714285715,0.025285611135621625,0.0024390243902439024,2,2
692,은평구,3,126.91258,37.58692,0.35714285714285715,0.05005227181055456,0.02195121951219512,2,2
693,은평구,1,126.89512,37.58191,0.35714285714285715,0.0610298655997671,0.02195121951219512,2,2
694,은평구,1,126.89494,37.58195,0.35714285714285715,0.015324379189773207,0.02195121951219512,2,2
695,은평구,1,126.89494,37.58195,0.35714285714285715,0.025326942576641292,0.02195121951219512,2,2
696,은평구,1,126.894936,37.582684,0.35714285714285715,0.028489949387289527,0.02195121951219512,2,2
697,은평구,3,126.89764,37.58662,0.35714285714285715,0.005173579788188795,0.0024390243902439024,2,2
698,은평구,3,126.89764,37.58662,0.35714285714285715,0.011245861326247972,0.0024390243902439024,2,2
699,은평구,1,126.89423,37.58307,0.35714285714285715,0.008139490272717908,0.02195121951219512,2,2
700,은평구,3,126.948814,37.65496,0.35714285714285715,0.018079166666644487,0.004878048780487805,2,2
701,은평구,1,126.918785,37.638912,0.35714285714285715,0.11814049063162246,0.004878048780487805,2,2
702,은평구,1,126.917206,37.638203,0.35714285714285715,0.031147403304703034,0.004878048780487805,2,2
703,은평구,5,126.945854,37.65804,0.35714285714285715,0.00366108581245356,0.0,2,2
704,은평구,3,126.9378,37.639664,0.35714285714285715,0.013507474021155092,0.01707317073170732,2,2
705,은평구,3,126.94796,37.656265,0.35714285714285715,0.023424026043329185,0.004878048780487805,2,2
706,은평구,3,126.9378,37.639664,0.35714285714285715,0.00899158175065015,0.01707317073170732,2,2
707,은평구,3,126.948326,37.656086,0.35714285714285715,0.008329054473334005,0.004878048780487805,2,2
708,은평구,3,126.93086,37.649734,0.35714285714285715,0.004993185482264204,0.004878048780487805,2,2
709,은평구,1,126.91949,37.630344,0.35714285714285715,0.04603538120857047,0.0,2,2
710,은평구,1,126.93203,37.633884,0.35714285714285715,0.04738852567239902,0.0,2,2
711,은평구,3,126.93711,37.633278,0.35714285714285715,0.013966669790188273,0.0024390243902439024,2,2
712,은평구,3,126.938034,37.633293,0.35714285714285715,0.007683839033333211,0.0024390243902439024,2,2
713,은평구,3,126.933136,37.649788,0.35714285714285715,0.003440363826117722,0.0024390243902439024,2,2
714,은평구,1,126.92355,37.63042,0.35714285714285715,0.006669663002980331,0.0,2,2
715,은평구,3,126.924416,37.64225,0.35714285714285715,0.006176221597104553,0.0,2,2
716,은평구,3,126.92347,37.64569,0.35714285714285715,0.003363940343102091,0.0,2,2
717,은평구,3,126.93977,37.653133,0.35714285714285715,0.006427269242146312,0.0,2,2
718,은평구,3,126.913795,37.63839,0.35714285714285715,0.0028787869163655645,0.0024390243902439024,2,2
719,은평구,3,126.913795,37.63839,0.35714285714285715,0.03316582798952111,0.0024390243902439024,2,2
720,은평구,3,126.91847,37.644714,0.35714285714285715,0.10455470420798661,0.0024390243902439024,2,2
721,은평구,3,126.92964,37.647823,0.35714285714285715,0.017021820126509803,0.0024390243902439024,2,2
722,은평구,1,126.920616,37.63477,0.35714285714285715,0.015934328956723497,0.02195121951219512,2,2
723,은평구,1,126.91905,37.636047,0.35714285714285715,0.18393714277458564,0.02195121951219512,2,2
724,은평구,1,126.91912,37.6336,0.35714285714285715,0.012456342762564864,0.02195121951219512,2,2
725,은평구,1,126.916855,37.633083,0.35714285714285715,0.03759934774947759,0.0024390243902439024,2,2
726,은평구,3,126.915794,37.63065,0.35714285714285715,0.05536600129197865,0.0024390243902439024,2,2
727,은평구,3,126.915794,37.63065,0.35714285714285715,0.047259171128608654,0.0024390243902439024,2,2
728,은평구,3,126.92857,37.64066,0.35714285714285715,0.00022606091264331453,0.0,2,2
729,은평구,3,126.9177,37.644066,0.35714285714285715,0.09618286726177404,0.0024390243902439024,2,2
730,은평구,1,126.91919,37.63448,0.35714285714285715,0.050207668053325626,0.02195121951219512,2,2
731,은평구,3,126.91467,37.59444,0.35714285714285715,0.09579398999838856,0.041463414634146344,2,2
732,은평구,3,126.9145,37.593884,0.35714285714285715,0.12133653986843115,0.04390243902439024,2,2
733,은평구,3,126.91427,37.592777,0.35714285714285715,0.1643874372364214,0.036585365853658534,2,2
734,은평구,3,126.91544,37.597256,0.35714285714285715,0.10567137516029489,0.024390243902439025,2,2
735,은평구,3,126.914,37.591877,0.35714285714285715,0.18651827944426017,0.03414634146341464,2,2
736,은평구,3,126.91373,37.59059,0.35714285714285715,0.21102373479853093,0.026829268292682926,2,2
737,은평구,3,126.91351,37.58956,0.35714285714285715,0.12850294325550804,0.02926829268292683,2,2
738,은평구,3,126.91333,37.588947,0.35714285714285715,0.09863244892660744,0.02926829268292683,2,2
739,은평구,3,126.91319,37.58838,0.35714285714285715,0.09615768417464635,0.03170731707317073,2,2
740,은평구,3,126.9131,37.58771,0.35714285714285715,0.04320921516666484,0.026829268292682926,2,2
741,은평구,3,126.91286,37.58712,0.35714285714285715,0.0787691090352705,0.02195121951219512,2,2
742,은평구,3,126.915245,37.596603,0.35714285714285715,0.041937118527546426,0.024390243902439025,2,2
743,은평구,3,126.9124,37.586227,0.35714285714285715,0.09791260808743446,0.026829268292682926,2,2
744,은평구,3,126.911514,37.585342,0.35714285714285715,0.05918884953612753,0.02926829268292683,2,2
745,은평구,3,126.910576,37.584496,0.35714285714285715,0.056737140650441054,0.01707317073170732,2,2
746,은평구,3,126.910065,37.584026,0.35714285714285715,0.09406148417031515,0.01951219512195122,2,2
747,은평구,3,126.909225,37.583176,0.35714285714285715,0.08678767876803725,0.03170731707317073,2,2
748,은평구,3,126.908195,37.58213,0.35714285714285715,0.08279261685212641,0.01707317073170732,2,2
749,은평구,3,126.915146,37.596188,0.35714285714285715,0.04855181349268067,0.03902439024390244,2,2
750,은평구,3,126.90765,37.58164,0.35714285714285715,0.03735605971843171,0.014634146341463415,2,2
751,은평구,3,126.907166,37.58124,0.35714285714285715,0.055002402845837864,0.012195121951219513,2,2
752,은평구,3,126.90553,37.57931,0.35714285714285715,0.03936682296071083,0.004878048780487805,2,2
753,은평구,3,126.90506,37.57889,0.35714285714285715,0.029095977474563203,0.007317073170731708,2,2
754,은평구,3,126.904526,37.57844,0.35714285714285715,0.03529704709157057,0.00975609756097561,2,2
755,은평구,3,126.903694,37.57759,0.35714285714285715,0.06301505713799073,0.012195121951219513,2,2
756,은평구,3,126.915,37.59557,0.35714285714285715,0.05449116651326193,0.041463414634146344,2,2
757,은평구,1,126.94285,37.64117,0.35714285714285715,0.021502486155302997,0.004878048780487805,2,2
758,은평구,1,126.938995,37.641468,0.35714285714285715,0.12686386203177535,0.01951219512195122,2,2
759,은평구,1,126.93801,37.64126,0.35714285714285715,0.003570805875873868,0.01707317073170732,2,2
760,은평구,1,126.93806,37.639267,0.35714285714285715,0.00302432443668679,0.014634146341463415,2,2
761,은평구,1,126.94133,37.641026,0.35714285714285715,0.03292738106156293,0.012195121951219513,2,2
762,은평구,1,126.939545,37.64188,0.35714285714285715,0.04260531903496409,0.00975609756097561,2,2
763,은평구,1,126.93899,37.639656,0.35714285714285715,0.011170190367768666,0.01951219512195122,2,2
764,은평구,1,126.93899,37.63879,0.35714285714285715,0.02195017226425829,0.014634146341463415,2,2
765,은평구,1,126.940475,37.640495,0.35714285714285715,0.003844051219217262,0.01951219512195122,2,2
766,은평구,1,126.9402,37.639576,0.35714285714285715,0.0037228703554697488,0.01951219512195122,2,2
767,관악구,7,126.93244,37.48811,0.14285714285714285,0.10758018374117607,0.012195121951219513,2,2
768,관악구,7,126.93244,37.48811,0.14285714285714285,0.16700819895194205,0.012195121951219513,2,2
769,관악구,7,126.93244,37.48811,0.14285714285714285,0.18852871454634745,0.012195121951219513,2,2
770,관악구,7,126.93278,37.488155,0.14285714285714285,0.03540868359647809,0.012195121951219513,2,2
771,관악구,7,126.93278,37.488155,0.14285714285714285,1.0,0.012195121951219513,1,1
772,관악구,7,126.94242,37.485287,0.14285714285714285,0.08589448159728814,0.00975609756097561,2,2
773,관악구,7,126.94242,37.485287,0.14285714285714285,0.9034575406245555,0.00975609756097561,1,1
774,관악구,1,126.94329,37.486458,0.14285714285714285,0.27492955369078087,0.00975609756097561,2,0
775,관악구,1,126.94198,37.487015,0.14285714285714285,0.4182443895328396,0.014634146341463415,2,0
776,관악구,7,126.95658,37.487194,0.14285714285714285,0.027236181036332578,0.00975609756097561,2,2
777,관악구,7,126.94811,37.489517,0.14285714285714285,0.09280058886492816,0.004878048780487805,2,2
778,관악구,7,126.94811,37.489517,0.14285714285714285,0.15651563261227344,0.004878048780487805,2,2
779,관악구,7,126.94974,37.484184,0.14285714285714285,0.06572718909048564,0.007317073170731708,2,2
780,관악구,7,126.94974,37.484184,0.14285714285714285,0.3435152931940062,0.007317073170731708,2,0
781,관악구,7,126.94974,37.484184,0.14285714285714285,0.04112345208678599,0.007317073170731708,2,2
782,관악구,7,126.95861,37.491817,0.14285714285714285,0.04039567264171258,0.004878048780487805,2,2
783,관악구,7,126.95861,37.491817,0.14285714285714285,0.6472154690401122,0.004878048780487805,1,0
784,관악구,7,126.957085,37.480648,0.14285714285714285,0.31266927535380845,0.00975609756097561,2,0
785,관악구,2,126.94483,37.481415,0.42857142857142855,0.07203632446489919,0.004878048780487805,2,2
786,관악구,2,126.94483,37.481415,0.42857142857142855,0.04313608461448968,0.004878048780487805,2,2
787,관악구,7,126.95151,37.478127,0.2857142857142857,0.6356468745117901,0.16341463414634147,1,0
788,관악구,7,126.951126,37.478436,0.14285714285714285,0.14827485608435792,0.16341463414634147,2,2
789,관악구,7,126.95181,37.47794,0.5,0.0733418377908341,0.16341463414634147,2,2
790,관악구,7,126.95181,37.47794,0.5714285714285714,0.2788766567880374,0.16341463414634147,2,0
791,관악구,7,126.951126,37.478436,0.14285714285714285,0.039266437922068735,0.16341463414634147,2,2
792,관악구,7,126.951126,37.478436,0.14285714285714285,0.3986199147411763,0.16341463414634147,2,0
793,관악구,7,126.95181,37.47794,0.7857142857142857,0.024790986063853843,0.16341463414634147,2,2
794,관악구,7,126.95181,37.47794,0.14285714285714285,0.11887546999613832,0.16341463414634147,2,2
795,관악구,7,126.95181,37.47794,0.14285714285714285,0.12721963305362535,0.16341463414634147,2,2
796,관악구,7,126.95181,37.47794,0.14285714285714285,0.05319945093190862,0.16341463414634147,2,2
797,관악구,7,126.95181,37.47794,0.14285714285714285,0.036992254235441877,0.16341463414634147,2,2
798,관악구,7,126.951126,37.478436,0.2857142857142857,0.1906399820829925,0.16341463414634147,2,2
799,관악구,7,126.95151,37.478127,0.5,0.15912341832867916,0.16341463414634147,2,2
800,관악구,7,126.95151,37.478127,0.5,0.04780526998986778,0.16341463414634147,2,2
801,관악구,7,126.95151,37.478127,0.2857142857142857,0.40315407909250495,0.16341463414634147,2,0
802,관악구,7,126.95151,37.478127,0.2857142857142857,0.16255400061761527,0.16341463414634147,2,2
803,관악구,7,126.95151,37.478127,0.2857142857142857,0.17763790209526467,0.16341463414634147,2,2
804,관악구,7,126.95151,37.478127,0.2857142857142857,0.40601438430917625,0.16341463414634147,2,0
805,관악구,7,126.95151,37.478127,0.2857142857142857,0.2045558646168787,0.16341463414634147,2,2
